name,Region,Country,Vintage,Producer,Wine Variety,Grape Variety,Price ($),Average Rating,ABV,Log Price,Age
Antinori Pian Delle Vigne Rosso Di Montalcino 2018,Rosso Di Montalcino,Italy,2018,Antinori,Red,Unknown,23.71,4.1,,3.1658969000773145,6
Azpilicueta Crianza 2017,Rioja,Spain,2017,Azpilicueta,Red,Crianza,8.39,3.7,,2.1270405204791145,7
Vivanco Crianza Rioja 2016,Rioja,Spain,2016,Vivanco,White,Rioja,13.66,3.7,,2.614471854142644,8
Chateau Hautchaigneau Chateau La Croix Chaigneau Lalandedepomerol 2009,Lalandedepomerol,France,2009,Chateau Hautchaigneau,Red,Pomerol,14.99,3.6,,2.7073833121145063,15
Salvatore Marino Turi Rosso 2020,Other,Italy,2020,Salvatore Marino,Red,Unknown,28.0,3.8,,3.332204510175204,4
Castello Di Gabbiano Chianti 2017,Chianti,Italy,2017,Castello Di Gabbiano,Red,Chianti,9.04,3.5,,2.201659174404085,7
San Felice Campogiovanni Brunello Di Montalcino 2015,Brunello Di Montalcino,Italy,2015,San Felice,Red,Unknown,36.91,4.2,,3.608482517041908,9
Braida Bricco Della Bigotta Barbera Dasti 2014,Barbera Dasti,Italy,2014,Braida,White,Barbera,56.42,4.0,,4.0328237055738505,10
Pardevalles Gamonal 2016,Other,Spain,2016,Pardevalles,Red,Unknown,12.86,3.8,,2.554121718809473,8
Glen Carlou Haven Cabernet Sauvignon 2018,Coastal Region,South Africa,2018,Glen Carlou,White,Cabernet Sauvignon,8.57,3.7,,2.1482677326096886,6
Villa Puccini Chianti Riserva 2014,Chianti,Italy,2014,Villa Puccini,Red,Chianti,12.15,3.4,,2.497329169786558,10
Louis Jadot Chateau Des Jacques Moulinavent 2017,Moulinavent,France,2017,Louis Jadot,Sparkling,Unknown,22.58,3.6,,3.117064558721516,7
Gnarly Head Cabernet Sauvignon 2016,California,United States,2016,Gnarly Head,Red,Cabernet Sauvignon,13.13,3.6,,2.5748996883147046,8
Ramon Bilbao Rioja Reserva Tempranillo 2011,Rioja,Spain,2011,Ramon Bilbao,Rose,Tempranillo,16.22,3.8,,2.7862450486872667,13
Heinrich Salzberg 2015,Burgenland,Austria,2015,Heinrich,Sparkling,Unknown,89.51,4.3,,4.494350350882847,9
Corona De Aragon Special Selection 2013,Carinena,Spain,2013,Corona De Aragon,Sparkling,Unknown,10.36,3.6,,2.337952236831337,11
Francis Ford Coppola Directors Cut Pinot Noir 2017,Russian River Valley,United States,2017,Francis Ford Coppola Winery,Rose,Pinot Noir,39.96,3.8,,3.687878953780353,7
Chateau Trotanoy Esperance De Trotanoy Pomerol 2015,Pomerol,France,2015,Chateau Trotanoy,Red,Pomerol,119.62,4.3,,4.784320051616411,9
Quintarelli Giuseppe Valpolicella Classico Superiore 2012,Valpolicella Classico,Italy,2012,Quintarelli Giuseppe,Sparkling,Unknown,78.88,4.4,,4.36792771029438,12
Auctioneer Cabernet Sauvignon 2018,Napa Valley,United States,2018,Auctioneer,Red,Cabernet Sauvignon,28.99,4.1,,3.366950942933564,6
Riecine Chianti Classico 2018,Chianti Classico,Italy,2018,Riecine,White,Chianti,20.4,4.0,,3.0155349008501706,6
Kaiken Mai The First Amontes Malbec 2014,Mendoza,Argentina,2014,Kaiken,Rose,Malbec,65.09,4.4,,4.175770927584296,10
Windmeul Kelder Cellar Reserve Shiraz 2013,Paarl,South Africa,2013,Windmeul Kelder Cellar,White,Shiraz,17.31,3.9,,2.851284369188118,11
Saint Clair Premium Merlot 2014,Hawkes Bay,New Zealand,2014,Saint Clair,Sparkling,Merlot,14.05,3.7,,2.6426223957797546,10
Pinord Clos De Torribas Penedes Reserva Tempranillo 2013,Penedes,Spain,2013,Pinord,Rose,Tempranillo,6.78,3.7,,1.9139771019523044,11
Il Marroneto Brunello Di Montalcino 2013,Brunello Di Montalcino,Italy,2013,Il Marroneto,Rose,Unknown,68.64,4.2,,4.228875455179707,11
Cavaliere Doro Chianti Classico 2016,Chianti Classico,Italy,2016,Cavaliere Doro,Red,Chianti,26.99,3.7,,3.295466427029913,8
Henschke Mount Edelstone Shiraz 2013,Other,Australia,2013,Henschke,Rose,Shiraz,183.36,4.3,,5.211451433526374,11
Silk Spice Red Blend 2020,Other,Portugal,2020,Silk Spice,Red,Red Blend,10.65,4.1,,2.365559892155434,4
Ottella Ripa Della Volta Amarone Della Valpolicella 2015,Amarone Della Valpolicella,Italy,2015,Ottella,Rose,Unknown,41.12,4.3,,3.71649462114691,9
Haraszthy Family Cellars Bearitage Cabernet Sauvignon 2017,Lodi,United States,2017,Haraszthy Family Cellars,Red,Cabernet Sauvignon,8.99,3.7,,2.196112848483529,7
Clos De Lelu Maupiti 2019,Other,France,2019,Clos De Lelu,Red,Unknown,25.99,3.7,,3.2577118486533987,5
Two Hands Ares 2016,Barossa Valley,Australia,2016,Two Hands,Red,Unknown,130.2,4.5,,4.869071729774468,8
Ricasoli Toscana Rosso 2017,Toscana,Italy,2017,Ricasoli,Sparkling,Unknown,8.41,3.2,,2.1294214739848565,7
Scala Ciro Rosso Classico Superiore 2012,Ciro,Italy,2012,Scala,White,Unknown,10.31,3.6,,2.3331142980288684,12
Vietti Barolo Ravera 2011,Barolo,Italy,2011,Vietti,Sparkling,Barolo,146.29,4.3,,4.985590952989995,13
Michael David Winery Freakshow Red 2018,Lodi,United States,2018,Michael David Winery,Red,Unknown,20.99,3.8,,3.0440461338325417,6
Masseto Toscana 2013,Toscana,Italy,2013,Masseto,Sparkling,Unknown,1047.17,4.7,,6.953846566362568,11
Konigschaffhausenkiechlinsbergen Konigschaffhauser Vulkanfelsen Spatburgunder Trocken 2018,Baden,Germany,2018,Konigschaffhausenkiechlinsbergen,Sparkling,Unknown,8.57,3.6,,2.1482677326096886,6
Tenute Silvio Nardi Brunello Di Montalcino Vigneto Manachiara 2010,Brunello Di Montalcino,Italy,2010,Tenute Silvio Nardi,Rose,Unknown,84.14,4.2,,4.432482078162375,14
Salvioni Brunello Di Montalcino 2015,Brunello Di Montalcino,Italy,2015,Salvioni,Rose,Unknown,156.81,4.5,,5.05503488139294,9
Alto Moncayo Garnacha 2016,Campo De Borja,Spain,2016,Alto Moncayo,Sparkling,Garnacha,37.92,4.3,,3.635478677386821,8
Lenotti Valpolicella Classico 2017,Valpolicella Classico,Italy,2017,Lenotti,White,Unknown,7.54,3.9,,2.0202221820198645,7
Tresmano Tr3Smano Vendimia 2016,Ribera Del Duero,Spain,2016,Tresmano Tr3Smano,Red,Unknown,48.82,4.3,,3.888140064964814,8
Calcu Cabernet Sauvignon 2017,Colchagua Valley,Chile,2017,Calcu,Red,Cabernet Sauvignon,22.99,3.8,,3.1350593387750902,7
Raimat Pirinenca Tempranillo 2017,Catalunya,Spain,2017,Raimat,Rose,Tempranillo,10.74,3.4,,2.3739750890807185,7
Troublemaker Red Blend 2014,Paso Robles,United States,2014,Troublemaker,Red,Red Blend,20.0,3.8,,2.995732273553991,10
Chateau Guinot Saintemilion Grand Cru 2011,Saintemilion Grand Cru,France,2011,Chateau Guinot,Sparkling,Unknown,17.25,3.4,,2.847812143477369,13
Terranoble Reserva Carmenere 2015,Colchagua Valley,Chile,2015,Terranoble,Red,Carmenere,10.74,3.6,,2.3739750890807185,9
Guelbenzu Azul 2015,Other,Spain,2015,Guelbenzu,Rose,Unknown,7.58,3.8,,2.0255131996542803,9
Paololeo Primitivo 2018,Salento,Italy,2018,Paololeo,Rose,Primitivo,8.14,3.7,,2.096790180014449,6
Chateau Le Puy Barthelemy 2010,Other,France,2010,Chateau Le Puy,White,Unknown,161.66,4.2,,5.085495364305698,14
Finca Antigua Crianza 2014,La Mancha,Spain,2014,Finca Antigua,Red,Crianza,8.06,3.8,,2.0869135565185366,10
Vriesenhof Gsm 2016,Stellenbosch,South Africa,2016,Vriesenhof,Rose,Unknown,13.88,3.6,,2.6304489550786583,8
Bon Courage Pinotage 2015,Robertson,South Africa,2015,Bon Courage,White,Pinotage,8.14,3.9,,2.096790180014449,9
Knab Endinger Engelsberg Spatburgunder Trocken 2015,Baden,Germany,2015,Knab,White,Unknown,18.39,3.7,,2.91180703861623,9
Grafen Neipperg Neipperger Spatburgunder 2014,Other,Germany,2014,Grafen Neipperg,Sparkling,Unknown,13.65,3.6,,2.613739521630969,10
Black Stallion Bucephalus Red Blend 2015,Napa Valley,United States,2015,Black Stallion,Sparkling,Red Blend,310.47,4.7,,5.738087278348191,9
Vizar Tempranillo 2018,Castilla Y Leon,Spain,2018,Vizar,Red,Tempranillo,15.99,3.6,,2.771963526845863,6
Edetaria Seleccio Tinto 2016,Terra Alta,Spain,2016,Edetaria,White,Unknown,29.51,3.9,,3.3847291889548483,8
Peter Lehmann Portrait Cabernet Sauvignon 2017,Barossa,Australia,2017,Peter Lehmann,Sparkling,Cabernet Sauvignon,13.78,3.6,,2.6232182655855127,7
Redwood Vineyards Merlot 2015,California,United States,2015,Redwood Vineyards,Red,Merlot,7.99,3.8,,2.0781907597781832,9
Mahi Pinot Noir 2018,Marlborough,New Zealand,2018,Mahi,Red,Pinot Noir,26.99,3.6,,3.295466427029913,6
Santa Rita 120 Cabernet Sauvignon 2015,Central Valley,Chile,2015,Santa Rita,Sparkling,Cabernet Sauvignon,7.35,3.2,,1.9947003132247452,9
Tinto Negro Tintonegro Malbec 2017,Mendoza,Argentina,2017,Tinto Negro,Sparkling,Malbec,15.14,3.7,,2.717340248009303,7
Rodrigues Lalande Chateau Tour De Castres Graves 2012,Graves,France,2012,Rodrigues Lalande,Sparkling,Unknown,16.22,3.7,,2.7862450486872667,12
Sartori Di Verona Lappassione 2013,Delle Venezie,Italy,2013,Sartori Di Verona,Red,Unknown,12.99,3.5,,2.564179830682508,11
Tardieulaurent Cuvee Speciale Chateauneufdupape 2015,Chateauneufdupape,France,2015,Tardieulaurent,White,Unknown,50.77,4.1,,3.927305628959304,9
Costa Arente Amarone Della Valpolicella 2015,Amarone Della Valpolicella,Italy,2015,Costa Arente,Sparkling,Unknown,68.52,4.2,,4.22712567345592,9
Siro Pacenti Vecchie Vigne Brunello Di Montalcino 2011,Brunello Di Montalcino,Italy,2011,Siro Pacenti,Sparkling,Unknown,72.99,4.2,,4.2903224454635405,13
Valdivieso Winemaker Reserva Cabernet Sauvignon 2019,Rapel Valley,Chile,2019,Valdivieso,Sparkling,Cabernet Sauvignon,10.52,3.7,,2.353278207309564,5
Lone Birch Syrah 2019,Other,United States,2019,Lone Birch,Red,Syrah,14.99,3.6,,2.7073833121145063,5
Sierra Cantabria Coleccion Privada 2015,Rioja,Spain,2015,Sierra Cantabria,Sparkling,Unknown,34.67,4.0,,3.5458747596969324,9
Nino Negri Mazer Inferno Valtellina Superiore 2016,Valtellina Superiore,Italy,2016,Nino Negri,Rose,Unknown,13.22,3.8,,2.5817308344235403,8
Arista Pinot Noir 2011,Russian River Valley,United States,2011,Arista,Red,Pinot Noir,22.99,4.2,,3.1350593387750902,13
Casa Silva Gran Terroir De Los Andes Cabernet Sauvignon 2018,Colchagua Valley,Chile,2018,Casa Silva,White,Cabernet Sauvignon,14.7,4.1,,2.6878474937846906,6
Terlan Terlano Pinot Noir Riserva Monticol 2017,Sudtirol Alto Adige,Italy,2017,Terlan Terlano,Rose,Pinot Noir,25.44,4.1,,3.2363227384719213,7
Villa Maria Private Bin Pinot Noir 2019,Marlborough,New Zealand,2019,Villa Maria,Red,Pinot Noir,16.99,3.5,,2.8326249356838407,5
Ruffino Riserva Ducale Chianti Classico 2016,Chianti Classico,Italy,2016,Ruffino,White,Chianti,21.43,3.8,,3.064791809485486,8
Podere Le Ripi Amore E Magia Brunello Di Montalcino 2015,Brunello Di Montalcino,Italy,2015,Podere Le Ripi,Rose,Unknown,97.87,4.6,,4.583640067437728,9
Clos Marie Simon Pic Saint Loup 2011,Picsaintloup,France,2011,Clos Marie,Rose,Unknown,25.91,3.9,,3.2546289945740186,13
Cusumano Noa Tenuta Presti E Pregni 2016,Sicilia,Italy,2016,Cusumano,White,Unknown,28.16,3.9,,3.3379025312898416,8
Chateau Figeac Saintemilion Grand Cru Premier Grand Cru Classe 2017,Saintemilion Grand Cru,France,2017,Chateau Figeac,Rose,Unknown,210.48,4.3,,5.349390636732037,7
Clos Du Bois Cabernet Sauvignon 2018,California,United States,2018,Clos Du Bois,Red,Cabernet Sauvignon,10.99,3.5,,2.3969857684155302,6
Charles Smith The Velvet Devil Merlot 2018,Washington,United States,2018,Charles Smith,Red,Merlot,9.09,3.6,,2.2071749081893874,6
Domaine Des Aires Hautes Tradition 2014,Minervois,France,2014,Domaine Des Aires Hautes,Red,Unknown,7.49,3.5,,2.013568797529128,10
Castello Di Gabbiano Chianti Classico 2016,Chianti Classico,Italy,2016,Castello Di Gabbiano,Sparkling,Chianti,12.97,3.5,,2.562638998328352,8
Emilio Moro Finca Resalso 2009,Ribera Del Duero,Spain,2009,Emilio Moro,Red,Unknown,11.99,3.4,,2.484072969039423,15
Vina Bujanda Rioja Crianza 2017,Rioja,Spain,2017,Vina Bujanda,Rose,Rioja,8.25,3.3,,2.110213200346589,7
Chapel Hill The Parson Shiraz 2019,Mclaren Vale,Australia,2019,Chapel Hill,Red,Shiraz,19.99,3.6,,2.9952321485123083,5
Callia Esperado Shiraz Malbec 2014,Other,Argentina,2014,Callia,Red,Malbec,7.59,3.3,,2.0268315914075385,10
Fiuza Touriga Nacional 2016,Other,Portugal,2016,Fiuza,White,Touriga Nacional,6.24,3.5,,1.8309801823813363,8
Chateau Pavie Macquin Saintemilion Grand Cru Premier Grand Cru Classe 2010,Saintemilion Grand Cru,France,2010,Chateau Pavie Macquin,White,Unknown,162.69,4.4,,5.091846549521079,14
Surrau Cannonau Di Sardegna 2018,Cannonau Di Sardegna,Italy,2018,Surrau,Rose,Unknown,10.25,3.8,,2.327277705584417,6
Domaine De La Solitude Chateauneufdupape 2018,Chateauneufdupape,France,2018,Domaine De La Solitude,Red,Unknown,32.55,4.4,,3.482777368654578,6
Antinori Tenuta Guado Al Tasso Bolgheri Superiore 2017,Bolgheri Superiore,Italy,2017,Antinori,White,Unknown,135.62,4.7,,4.909856857255696,7
Chateau Ducrubeaucaillou Saintjulien Grand Cru Classe 2001,Saintjulien,France,2001,Chateau Ducrubeaucaillou,Sparkling,Unknown,170.78,4.4,,5.14037617847946,23
Paolo Cottini Castrum 2014,Rosso Veronese,Italy,2014,Paolo Cottini,Sparkling,Unknown,28.1,4.0,,3.3357695763397,10
Chateau Hautpontet Saintemilion Grand Cru 2015,Saintemilion Grand Cru,France,2015,Chateau Hautpontet,Rose,Unknown,27.63,4.0,,3.318902138935325,9
Cusumano Merlot 2018,Terre Siciliane,Italy,2018,Cusumano,White,Merlot,8.57,3.4,,2.1482677326096886,6
Chateau Mouton Rothschild Pauillac Premier Grand Cru Classe 1993,Pauillac,France,1993,Chateau Mouton Rothschild,Sparkling,Unknown,1141.19,4.5,,7.039826856595029,31
Los Vascos Grande Reserve 2017,Colchagua Valley,Chile,2017,Los Vascos,Red,Unknown,17.13,3.8,,2.8408313123360287,7
Pali Wine Co Huntington Pinot Noir 2017,Santa Barbara County,United States,2017,Pali Wine Co,Red,Pinot Noir,29.0,4.0,,3.367295829986474,7
Kuleto Estate Frog Prince Red 2016,Napa Valley,United States,2016,Kuleto Estate,Red,Unknown,23.99,3.9,,3.177637076851603,8
Piancornello Brunello Di Montalcino 2010,Brunello Di Montalcino,Italy,2010,Piancornello,White,Unknown,41.99,4.2,,3.737431494696102,14
Francis Ford Coppola Diamond Collection Claret Black Label 2017,Napa Valley,United States,2017,Francis Ford Coppola Winery,White,Unknown,27.67,3.9,,3.3203487937988347,7
Rioja Vega Reserva 2017,Rioja,Spain,2017,Rioja Vega,Red,Reserva,12.88,3.7,,2.5556757206762075,7
Chateau Clinet Ronan By Clinet Bordeaux 2009,Bordeaux,France,2009,Chateau Clinet,Red,Unknown,28.7,3.6,,3.3568971227655755,15
Chateau La Canorgue Luberon Rouge 2018,Other,France,2018,Chateau La Canorgue,Sparkling,Unknown,16.0,3.9,,2.772588722239781,6
Rui Reguinga Quinta De Vale Veados 2015,Other,Portugal,2015,Rui Reguinga,Sparkling,Unknown,9.17,3.5,,2.2159372862683733,9
E Guigal Chateau Dampuis Coterotie 2016,Coterotie,France,2016,E Guigal,Rose,Coterotie,107.41,3.9,,4.676653287609955,8
Acustic Celler Plaer Vinyes Velles 2016,Priorat,Spain,2016,Acustic Celler,Sparkling,Unknown,28.4,4.1,,3.3463891451671604,8
Chateau Duhartmilon Pauillac Grand Cru Classe 2011,Pauillac,France,2011,Chateau Duhartmilon,Red,Unknown,149.27,4.1,,5.005756746645148,13
Poggio Civetta Chianti Classico 2016,Chianti Classico,Italy,2016,Poggio Civetta,Sparkling,Chianti,9.46,3.8,,2.247072383063786,8
Boscarelli Vino Nobile Di Montepulciano 2015,Vino Nobile Di Montepulciano,Italy,2015,Boscarelli,White,Montepulciano,23.76,3.8,,3.1680034944944446,9
Braida Il Baciale Monferrato Rosso 2016,Monferrato,Italy,2016,Braida,Red,Unknown,17.1,3.8,,2.8390784635086144,8
Schneider Hensel Und Gretel Witch Hunter Spatburgunder 2014,Pfalz,Germany,2014,Schneider,Rose,Unknown,19.48,3.9,,2.969388298214389,10
Chateau De Saint Cosme Gigondas Le Claux 2016,Gigondas,France,2016,Chateau De Saint Cosme,White,Gigondas,93.2,4.1,,4.534747721691546,8
Chateau Malarticlagraviere Pessacleognan Grand Cru Classe De Graves 2011,Pessacleognan,France,2011,Chateau Malarticlagraviere,Red,Unknown,71.38,4.1,,4.268017718062015,13
Deakin Estate Cabernet Sauvignon 2017,Other,Australia,2017,Deakin Estate,Red,Cabernet Sauvignon,6.46,3.2,,1.8656293177945105,7
Weingut Pockl Zweigelt Classique 2017,Burgenland,Austria,2017,Weingut Pockl,Red,Zweigelt,13.54,3.6,,2.605648267484129,7
Xavier Vignon Chateauneufdupape Cuvee Anonyme Rouge 2016,Chateauneufdupape,France,2016,Xavier Vignon,White,Unknown,43.35,4.0,,3.769306703226551,8
Veramonte Merlot 2017,Casablanca Valley,Chile,2017,Veramonte,Sparkling,Merlot,9.46,3.5,,2.247072383063786,7
Lagravera Onra Tinto 2016,Costers Del Segre,Spain,2016,Lagravera,Red,Unknown,13.21,3.8,,2.580974118534234,8
Robertdenogent Cuvee Jules Chauvet 2017,Beaujolaisvillages,France,2017,Robertdenogent,Red,Unknown,18.99,3.9,,2.9439125248241944,7
Convento Oreja Roble 2019,Ribera Del Duero,Spain,2019,Convento Oreja,Red,Roble,10.41,3.8,,2.342766882626877,5
Zonin Valpolicella Ripasso Superiore 2016,Valpolicella Ripasso,Italy,2016,Zonin,Red,Unknown,12.97,3.8,,2.562638998328352,8
Chateau Tour Seran Medoc 2005,Medoc,France,2005,Chateau Tour Seran,Rose,Unknown,31.41,3.8,,3.447126313550555,19
Casaloste Chianti Classico 2016,Chianti Classico,Italy,2016,Casaloste,Red,Chianti,25.0,3.9,,3.218875824868201,8
Tenuta Dei Sette Cieli Yantra 2015,Toscana,Italy,2015,Tenuta Dei Sette Cieli,White,Unknown,17.78,3.9,,2.8780742300857582,9
Familia Bastida Genio Espanol Monastrell 12 Meses En Barrica 2019,Jumilla,Spain,2019,Familia Bastida,Red,Unknown,7.83,3.9,,2.057962510002712,5
Marques De Casa Concha Carmenere 2017,Peumo,Chile,2017,Marques De Casa Concha,Rose,Carmenere,17.25,4.1,,2.847812143477369,7
Varvaglione Salice Salentino 2015,Salice Salentino,Italy,2015,Varvaglione,Rose,Unknown,12.48,4.0,,2.524127362941281,9
Chateau Ormes De Pez Saintestephe 2016,Saintestephe,France,2016,Chateau Ormes De Pez,Sparkling,Unknown,42.31,3.8,,3.745023464731976,8
Mezzacorona Castel Firmian Lagrein Trentino 2018,Trentino,Italy,2018,Mezzacorona,Red,Lagrein,8.22,4.0,,2.1065702090680887,6
Jax Vineyards Pinot Noir Y3 2017,Russian River Valley,United States,2017,Jax Vineyards,Red,Pinot Noir,26.99,3.9,,3.295466427029913,7
Delas Le Clos Rouge Crozeshermitage 2011,Crozeshermitage,France,2011,Delas,White,Unknown,43.29,4.0,,3.767921661453889,13
Weingut Ebner Vernatsch 2018,Sudtirol Alto Adige,Italy,2018,Weingut Ebner,Red,Unknown,20.99,3.6,,3.0440461338325417,6
Jean Leon Vinya Le Havre Reserva Cabernet Sauvignon 2013,Penedes,Spain,2013,Jean Leon,Sparkling,Cabernet Sauvignon,27.94,4.0,,3.330059353828816,11
Sutil Limited Release Carmenere 2015,Rapel Valley,Chile,2015,Sutil,Sparkling,Carmenere,13.73,4.1,,2.61958321977988,9
Wachterwiesler Alte Reben Eisenberg Reserve 2015,Other,Austria,2015,Wachterwiesler,Red,Unknown,41.77,4.1,,3.732178378509084,9
Villa Maria Cellar Selection Pinot Noir 2015,Marlborough,New Zealand,2015,Villa Maria,Rose,Pinot Noir,17.25,3.7,,2.847812143477369,9
Barossa Valley Estate Cabernet Sauvignon 2018,Barossa Valley,Australia,2018,Barossa Valley Estate,Red,Cabernet Sauvignon,16.99,3.7,,2.8326249356838407,6
Zevenwacht Cabernet Sauvignon 2015,Stellenbosch,South Africa,2015,Zevenwacht,Sparkling,Cabernet Sauvignon,14.99,3.8,,2.7073833121145063,9
Torres Sangre De Toro Original 2018,Catalunya,Spain,2018,Torres,Red,Unknown,7.3,3.5,,1.9878743481543453,6
Martue Syrah 2009,Other,Spain,2009,Martue,Rose,Syrah,23.97,3.9,,3.176803048446293,15
Chateau La Grangere Chateau Virecourtconte Bordeaux Superieur 2015,Bordeaux Superieur,France,2015,Chateau La Grangere,Red,Unknown,17.99,3.2,,2.8898160479624413,9
Banfi Col Di Sasso Cabernet Sauvignon Sangiovese 2018,Toscana,Italy,2018,Banfi,Rose,Cabernet Sauvignon,7.87,3.5,,2.063058062429312,6
Knipser Cuvee X 2015,Pfalz,Germany,2015,Knipser,Rose,Unknown,44.1,4.1,,3.7864597824528,9
Badia Di Morrona Caligiano 2018,Chianti,Italy,2018,Badia Di Morrona,Rose,Unknown,7.04,3.6,,1.951608170169951,6
Bodegas Casa Primicia Crianza 2015,Rioja,Spain,2015,Bodegas Casa Primicia,Rose,Unknown,11.4,3.7,,2.4336133554004498,9
Purple Cowboy Tenacious Red Blend 2018,Paso Robles,United States,2018,Purple Cowboy,Red,Other Red Blends,15.99,3.4,13.5,2.771963526845863,6
Chateau Belair Bordeaux 2016,Bordeaux,France,2016,Chateau Belair,White,Unknown,9.04,3.5,,2.201659174404085,8
Mazzei Tenuta Belguardo 2015,Maremma Toscana,Italy,2015,Mazzei,Rose,Unknown,53.16,3.8,,3.9733062338450447,9
Jekel Pinot Noir 2015,Santa Barbara County,United States,2015,Jekel,Red,Pinot Noir,14.44,3.4,,2.67000213346468,9
Martin Freixa Old Vines 2016,Montsant,Spain,2016,Martin Freixa,White,Unknown,17.9,4.0,,2.884800712846709,8
Nederburg Manor House Cabernet Sauvignon 2017,Paarl,South Africa,2017,Nederburg,White,Cabernet Sauvignon,10.17,3.4,,2.3194422100604686,7
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2005,Saintjulien,France,2005,Chateau Leoville Las Cases,White,Unknown,364.88,4.6,,5.899568532403445,19
Chateau Daiguilhe Castillon Cotes De Bordeaux 2016,Castillon Cotes De Bordeaux,France,2016,Chateau Daiguilhe,White,Unknown,31.41,4.0,,3.447126313550555,8
Gallo Family Vineyards Cabernet Sauvignon 2017,California,United States,2017,Gallo Family Vineyards,Rose,Cabernet Sauvignon,6.85,3.5,,1.924248652274134,7
Ivan Enjingi Zweigelt Barrique 2012,Other,Other,2012,Ivan Enjingi,Red,Zweigelt,20.75,3.9,,3.0325462466767075,12
Sartori Estate Collection Regolo Rosso Veronese 2014,Rosso Veronese,Italy,2014,Sartori,Red,Unknown,12.59,4.0,,2.532902848056256,10
Clavel Copa Santa La Mejanelle 2015,Languedoc,France,2015,Clavel,Red,Unknown,19.42,4.0,,2.9663034628631797,9
Pico Maccario Barbera Dasti Superiore Tre Roveri 2016,Barbera Dasti,Italy,2016,Pico Maccario,Sparkling,Barbera,17.9,3.8,,2.884800712846709,8
Alain Chabanon Campredon 2017,Languedoc,France,2017,Alain Chabanon,Rose,Unknown,16.17,3.5,,2.783157673589016,7
Domaine De La Solitude Cotes Du Rhone 2018,Cotesdurhone,France,2018,Domaine De La Solitude,Red,Unknown,9.76,3.8,,2.278292400425001,6
Bodegas Mas Alta La Creu Alta 2014,Priorat,Spain,2014,Bodegas Mas Alta,Red,Unknown,94.13,4.5,,4.544676805559129,10
Niepoort Nat Cool 2019,Bairrada,Portugal,2019,Niepoort,Red,Unknown,22.99,4.0,,3.1350593387750902,5
Patrick Jasmin La Chevaliere Collines Rhodaniennes 2015,Other,France,2015,Patrick Jasmin,Red,Unknown,14.62,3.5,,2.6823904543216326,9
Penfolds Bin 407 Cabernet Sauvignon 2010,South Australia,Australia,2010,Penfolds,Red,Cabernet Sauvignon,91.24,4.1,,4.513493397416187,14
Pinot Noix Ardoise Pinot Noix 2014,Mosel,Germany,2014,Pinot Noix,Red,Unknown,97.59,4.0,,4.5807750291533695,10
