name,Region,Country,Vintage,Producer,Wine Variety,Grape Variety,Price (£),Average Rating,ABV,Log Price,Age
Tenet Wines Gsm 2014,Columbia Valley,United States,2014,Tenet Wines,Red,Unknown,65.93,4.2,,4.188593573125208,10
Tenet Wines The Pundit 2016,Columbia Valley,United States,2016,Tenet Wines,Red,Unknown,23.43,3.9,,3.1540172525197043,8
Tenimenti Cabianca Dolcetto Dacqui 2018,Unknown,Italy,2018,Tenimenti Cabianca,Red,Dolcetto,5.65,3.1,,1.7316555451583495,6
Tenshen White 2017,Santa Barbara,United States,2017,Tenshen,White,Rhone White Blends,16.42,3.8,14.75,2.7985001040242823,7
Tenuta Argentiera Giorgio Bartholomaus 2008,Bolgheri Superiore,Italy,2008,Tenuta Argentiera,Red,Unknown,84.39,4.5,,4.435448911169875,16
Tenuta Argentiera Villa Donoratico Bolgheri 2017,Bolgheri,Italy,2017,Tenuta Argentiera,Red,Unknown,17.2,4.2,,2.8449093838194077,7
Tenuta Campo Al Mare Bolgheri Superiore Baia Al Vento 2012,Bolgheri Superiore,Italy,2012,Tenuta Campo Al Mare,Red,Unknown,24.32,3.8,,3.1912990570979662,12
Tenuta Castelbuono Carapace Montefalco Sagrantino 2015,Unknown,Italy,2015,Tenuta Castelbuono,Red,Sagrantino,22.44,4.1,,3.110845080654496,9
Tenuta Castelgiocondo Brunello Di Montalcino 2011,Brunello Di Montalcino,Italy,2011,Tenuta Castelgiocondo,Red,Unknown,42.19,4.2,,3.7421832261362473,13
Tenuta Castelgiocondo Brunello Di Montalcino 2012,Brunello Di Montalcino,Italy,2012,Tenuta Castelgiocondo,Red,Unknown,30.78,4.2,,3.426865128410733,12
Tenuta Castelgiocondo Brunello Di Montalcino 2014,Brunello Di Montalcino,Italy,2014,Tenuta Castelgiocondo,Red,Unknown,30.73,4.2,,3.425239376142393,10
Tenuta Castelgiocondo Brunello Di Montalcino 2015,Brunello Di Montalcino,Italy,2015,Tenuta Castelgiocondo,Red,Unknown,37.54,4.3,,3.6254070311583626,9
Tenuta Castelgiocondo Campo Ai Sassi Rosso Di Montalcino 2016,Rosso Di Montalcino,Italy,2016,Tenuta Castelgiocondo,Red,Unknown,14.28,3.7,,2.658859956911438,8
Tenuta Castelgiocondo Campo Ai Sassi Rosso Di Montalcino 2017,Rosso Di Montalcino,Italy,2017,Tenuta Castelgiocondo,Red,Unknown,14.21,3.7,,2.653945942109009,7
Tenuta Castelgiocondo Lamaione Toscana 2015,Toscana,Italy,2015,Tenuta Castelgiocondo,Red,Unknown,44.62,3.9,,3.7981821890043865,9
Tenuta Castiglioni Giramonte Toscana 2014,Toscana,Italy,2014,Tenuta Castiglioni,Red,Unknown,105.8,4.3,,4.661550519424199,10
Tenuta Castiglioni Toscana 2015,Toscana,Italy,2015,Tenuta Castiglioni,Red,Unknown,32.23,3.9,,3.4728976958273465,9
Tenuta Degli Dei Cavalli 2015,Toscana,Italy,2015,Tenuta Degli Dei,Red,Unknown,32.57,4.1,,3.4833916192881422,9
Tenuta Degli Dei Le Redini 2015,Toscana,Italy,2015,Tenuta Degli Dei,Red,Unknown,16.82,4.0,,2.822568654544802,9
Tenuta Dei Baroni Capoano Ciro Rosso Classico 2017,Ciro,Italy,2017,Tenuta Dei Baroni Capoano,Red,Unknown,7.07,3.6,,1.955860479908481,7
Tenuta Dei Sette Cieli Indaco 2013,Toscana,Italy,2013,Tenuta Dei Sette Cieli,Red,Unknown,29.21,4.2,,3.37451111639965,11
Tenuta Dei Sette Cieli Scipio 2013,Toscana,Italy,2013,Tenuta Dei Sette Cieli,Red,Unknown,53.07,4.3,,3.971611796839804,11
Tenuta Dei Sette Cieli Yantra 2015,Toscana,Italy,2015,Tenuta Dei Sette Cieli,Red,Unknown,13.72,3.9,,2.61885462229774,9
Tenuta Delle Terre Nere Etna Calderara Sottana Rosso 2016,Etna,Italy,2016,Tenuta Delle Terre Nere,Red,Unknown,40.08,4.1,,3.6908774567766094,8
Tenuta Delle Terre Nere Etna Calderara Sottana Rosso 2017,Etna,Italy,2017,Tenuta Delle Terre Nere,Red,Unknown,30.7,4.3,,3.4242626545931514,7
Tenuta Delle Terre Nere Etna Rosso 2017,Etna,Italy,2017,Tenuta Delle Terre Nere,Red,Unknown,12.95,3.9,,2.5610957881455465,7
Tenuta Delle Terre Nere Etna Rosso 2018,Etna,Italy,2018,Tenuta Delle Terre Nere,Red,Unknown,12.47,3.9,,2.523325759691945,6
Tenuta Delle Terre Nere Etna Santo Spirito Rosso 2017,Etna,Italy,2017,Tenuta Delle Terre Nere,Red,Unknown,27.45,4.1,,3.31236616795554,7
Tenuta Delle Terre Nere Moganazzi 2017,Etna,Italy,2017,Tenuta Delle Terre Nere,Red,Unknown,31.35,4.0,,3.44521426707893,7
Tenuta Di Sesta Brunello Di Montalcino 2014,Brunello Di Montalcino,Italy,2014,Tenuta Di Sesta,Red,Unknown,28.38,4.1,,3.3456846717318967,10
Tenuta Di Sesta Poggio Darna Toscana 2016,Toscana,Italy,2016,Tenuta Di Sesta,Red,Unknown,10.53,4.0,,2.354228326145884,8
Tenuta Di Sesta Rosso Di Montalcino 2017,Rosso Di Montalcino,Italy,2017,Tenuta Di Sesta,Red,Unknown,10.8,3.8,,2.379546134130174,7
Tenuta Giustini Ad Hoc Primitivo Di Manduria 2018,Primitivo Di Manduria,Italy,2018,Tenuta Giustini,Red,Primitivo,12.14,4.3,,2.4965057856313524,6
Tenuta Il Poggione Brunello Di Montalcino 2013,Brunello Di Montalcino,Italy,2013,Tenuta Il Poggione,Red,Unknown,30.11,4.2,,3.4048573424936426,11
Tenuta Il Poggione Brunello Di Montalcino Riserva Vigna Paganelli 2012,Brunello Di Montalcino,Italy,2012,Tenuta Il Poggione,Red,Unknown,52.88,4.3,,3.968025195543431,12
Tenuta Il Poggione Rosso Di Montalcino 2018,Rosso Di Montalcino,Italy,2018,Tenuta Il Poggione,Red,Unknown,10.52,3.8,,2.353278207309564,6
Tenuta Il Poggione Rosso Di Montalcino Leopoldo Franceschi 2014,Rosso Di Montalcino,Italy,2014,Tenuta Il Poggione,Red,Unknown,17.87,3.9,,2.8831233291713367,10
Tenuta Il Poggione Toscana Rosso 2018,Toscana,Italy,2018,Tenuta Il Poggione,Red,Unknown,6.69,3.6,,1.900613874140137,6
Tenuta Lariosa Assolo Cannonau Di Sardegna 2015,Cannonau Di Sardegna,Italy,2015,Tenuta Lariosa,Red,Unknown,11.3,3.6,,2.424802725718295,9
Tenuta Le Colonne Bolgheri 2017,Bolgheri,Italy,2017,Tenuta Le Colonne,Red,Unknown,16.33,3.8,,2.7930039069823738,7
Tenuta Perano Chianti Classico 2015,Chianti Classico,Italy,2015,Tenuta Perano,Red,Chianti,13.46,3.8,,2.599722324216581,9
Tenuta Perano Chianti Classico 2016,Chianti Classico,Italy,2016,Tenuta Perano,Red,Chianti,13.46,3.8,,2.599722324216581,8
Tenuta Podernovo Aliotto Toscana 2016,Toscana,Italy,2016,Tenuta Podernovo,Red,Unknown,8.36,3.4,,2.12345842709661,8
Tenuta Rapitala Campo Reale Nero Davola 2018,Terre Siciliane,Italy,2018,Tenuta Rapitala,Red,Unknown,6.12,3.6,,1.8115620965242347,6
Tenuta Rapitala Hugonis 2016,Terre Siciliane,Italy,2016,Tenuta Rapitala,Red,Unknown,17.05,3.8,,2.836150203729526,8
Tenuta Rapitala Nero Davola Terre Siciliane 2017,Terre Siciliane,Italy,2017,Tenuta Rapitala,Red,Unknown,5.65,3.4,,1.7316555451583495,7
Tenuta San Guido Guidalberto 2017,Toscana,Italy,2017,Tenuta San Guido,Red,Unknown,32.65,4.1,,3.48584485572244,7
Tenuta San Guido Guidalberto 2018,Toscana,Italy,2018,Tenuta San Guido,Red,Unknown,30.46,4.1,,3.416414347467016,6
Tenuta San Guido Le Difese 2016,Toscana,Italy,2016,Tenuta San Guido,Red,Unknown,15.82,3.8,,2.761274962339508,8
Tenuta San Guido Sassicaia 1999,Bolgheri Sassicaia,Italy,1999,Tenuta San Guido,Red,Unknown,529.64,4.7,,6.272197530471556,25
Tenuta San Guido Sassicaia 2009,Bolgheri Sassicaia,Italy,2009,Tenuta San Guido,Red,Unknown,275.44,4.7,,5.618369819030269,15
Tenuta San Guido Sassicaia 2010,Bolgheri Sassicaia,Italy,2010,Tenuta San Guido,Red,Unknown,250.32,4.6,,5.522740099360626,14
Tenuta San Guido Sassicaia 2011,Bolgheri Sassicaia,Italy,2011,Tenuta San Guido,Red,Unknown,208.46,4.6,,5.339747176311176,13
Tenuta San Guido Sassicaia 2014,Bolgheri Sassicaia,Italy,2014,Tenuta San Guido,Red,Unknown,179.91,4.5,,5.192456725848528,10
Tenuta Santantonio Monti Garbi Valpolicella Ripasso Superiore 2017,Valpolicella Ripasso,Italy,2017,Tenuta Santantonio,Red,Unknown,8.33,3.9,,2.1198634561787517,7
Tenuta Santantonio Scaia Paradiso 2017,Veneto,Italy,2017,Tenuta Santantonio,Red,Unknown,8.28,3.9,,2.113842968397168,7
Tenuta Sette Ponti Crognolo Toscana 2015,Toscana,Italy,2015,Tenuta Sette Ponti,Red,Unknown,15.84,4.0,,2.76253838638628,9
Tenuta Sette Ponti Oreno Toscana 2014,Toscana,Italy,2014,Tenuta Sette Ponti,Red,Unknown,36.95,4.1,,3.609565647394211,10
Tenuta Ulisse Montepulciano Dabruzzo Unico 2018,Montepulciano Dabruzzo,Italy,2018,Tenuta Ulisse,Red,Montepulciano,7.45,4.0,,2.008214032391468,6
Tenute Bosco Piano Dei Daini Etna Rosso 2016,Etna,Italy,2016,Tenute Bosco,Red,Unknown,20.7,3.8,,3.030133700271324,8
Tenute Guicciardini Strozzi Momi Maremma Toscana 2017,Maremma Toscana,Italy,2017,Tenute Guicciardini Strozzi,Red,Unknown,10.88,3.7,,2.3869262414277967,7
Tenute Orestiadi Molino A Vento Nerello Mascalese 2018,Terre Siciliane,Italy,2018,Tenute Orestiadi,Red,Nerello Mascalese,5.29,3.7,,1.665818245870208,6
Tenute Silvio Nardi Brunello Di Montalcino 2013,Brunello Di Montalcino,Italy,2013,Tenute Silvio Nardi,Red,Unknown,29.72,3.9,,3.3918202198495586,11
Tenute Silvio Nardi Brunello Di Montalcino 2014,Brunello Di Montalcino,Italy,2014,Tenute Silvio Nardi,Red,Unknown,27.42,3.8,,3.3112726741341683,10
Tenute Silvio Nardi Brunello Di Montalcino Vigneto Manachiara 2010,Brunello Di Montalcino,Italy,2010,Tenute Silvio Nardi,Red,Unknown,64.92,4.2,,4.17315574264639,14
Tenute Silvio Nardi Rosso Di Montalcino 2017,Rosso Di Montalcino,Italy,2017,Tenute Silvio Nardi,Red,Unknown,13.35,3.7,,2.5915163848462583,7
Tenute Silvio Nardi Vigneto Poggio Doria Brunello Di Montalcino 2010,Brunello Di Montalcino,Italy,2010,Tenute Silvio Nardi,Red,Unknown,64.88,4.2,,4.172539409807157,14
Tenute Silvio Nardi Vigneto Poggio Doria Brunello Di Montalcino 2012,Brunello Di Montalcino,Italy,2012,Tenute Silvio Nardi,Red,Unknown,76.39,4.1,,4.335851797553269,12
Terenzi Bramaluce Toscana Rosso 2015,Toscana,Italy,2015,Terenzi,Red,Unknown,11.64,3.8,,2.454447442303292,9
Terenzi Morellino Di Scansano 2018,Morellino Di Scansano,Italy,2018,Terenzi,Red,Unknown,8.79,3.7,,2.173614711697085,6
Terlan Terlano Merlot Riserva Siebeneich 2017,Sudtirol Alto Adige,Italy,2017,Terlan Terlano,Red,Merlot,16.62,4.1,,2.810606789427302,7
Terra Dalter Alentejano Reserva Tinto 2016,Alentejano,Portugal,2016,Terra Dalter,Red,Unknown,7.07,4.1,,1.955860479908481,8
Terra Linda Syrah 2016,La Mancha,Spain,2016,Terra Linda,Red,Syrah,8.33,3.8,,2.1198634561787517,8
Terra Linda Syrah 2019,La Mancha,Spain,2019,Terra Linda,Red,Syrah,5.44,3.7,,1.6937790608678511,5
Terrabianca Campaccio 2011,Toscana,Italy,2011,Terrabianca,Red,Unknown,21.68,3.9,,3.076390176571445,13
Terrai Ovg Old Vine Garnacha 2019,Carinena,Spain,2019,Terrai,Red,Unknown,6.62,3.7,,1.890095369948917,5
Terranoble Cabernet Sauvignon 2019,unknown,Chile,2019,Terranoble,Red,Cabernet Sauvignon,9.85,3.5,13.4,2.2874714551839976,5
Terranoble Gran Reserva Cabernet Sauvignon 2016,Colchagua Valley,Chile,2016,Terranoble,Red,Cabernet Sauvignon,11.3,3.7,,2.424802725718295,8
Terranoble Gran Reserva Cabernet Sauvignon 2017,Colchagua Valley,Chile,2017,Terranoble,Red,Cabernet Sauvignon,11.64,4.0,,2.454447442303292,7
Terranoble Gran Reserva Merlot 2017,Maule Valley,Chile,2017,Terranoble,Red,Merlot,12.78,3.5,,2.5478814489493886,7
Terranoble Reserva Cabernet Sauvignon 2018,Colchagua Valley,Chile,2018,Terranoble,Red,Cabernet Sauvignon,6.61,3.6,,1.888583653863595,6
Terranoble Reserva Carmenere 2015,Colchagua Valley,Chile,2015,Terranoble,Red,Carmenere,8.29,3.6,,2.115049969147204,9
Terrazas De Los Andes Altos Del Plata Cabernet Sauvignon 2016,Mendoza,Argentina,2016,Terrazas De Los Andes,Red,Cabernet Sauvignon,13.72,3.5,,2.61885462229774,8
Terrazas De Los Andes Altos Del Plata Malbec 2017,Mendoza,Argentina,2017,Terrazas De Los Andes,Red,Malbec,13.72,3.6,,2.61885462229774,7
Terrazas De Los Andes Cabernet Sauvignon 2015,Mendoza,Argentina,2015,Terrazas De Los Andes,Red,Cabernet Sauvignon,16.9,3.7,,2.827313621929028,9
Terrazas De Los Andes Malbec 2017,Mendoza,Argentina,2017,Terrazas De Los Andes,Red,Malbec,16.9,3.7,,2.827313621929028,7
Terre Degli Svevi Re Manfredi Aglianico Del Vulture 2013,Aglianico Del Vulture,Italy,2013,Terre Degli Svevi,Red,Aglianico,13.64,3.8,,2.613006652415316,11
Terre Degli Svevi Re Manfredi Aglianico Del Vulture 2016,Aglianico Del Vulture,Italy,2016,Terre Degli Svevi,Red,Aglianico,10.07,4.1,,2.3095607067304718,8
Terre Del Marchesato Aldone 2015,Toscana,Italy,2015,Terre Del Marchesato,Red,Unknown,48.56,4.2,,3.8828001467512423,9
Terre Del Marchesato Il Tarabuso 2016,Toscana,Italy,2016,Terre Del Marchesato,Red,Unknown,27.63,4.2,,3.318902138935325,8
Terre Del Noce Merlot Dolomiti 2018,Vigneti Delle Dolomiti,Italy,2018,Terre Del Noce,Red,Merlot,4.35,3.6,,1.4701758451005926,6
Terre Di Montelusa Primitivo 2018,Puglia,Italy,2018,Terre Di Montelusa,Red,Primitivo,4.1,3.8,,1.410986973710262,6
Terrecarsiche 1939 Fanova Primitivo 2017,Unknown,Italy,2017,Terrecarsiche 1939,Red,Primitivo,10.62,4.3,,2.3627390158137924,7
Terres Dorees Fleurie 2017,Fleurie,France,2017,Terres Dorees,Red,Unknown,14.99,3.8,,2.7073833121145063,7
Terres Dorees Fleurie 2018,Fleurie,France,2018,Terres Dorees,Red,Unknown,15.82,3.8,,2.761274962339508,6
Terres Dorees Morgon 2018,Unknown,France,2018,Terres Dorees,Red,Unknown,13.31,3.7,,2.58851563240702,6
Terres Dorees Moulin A Vent 2016,Unknown,France,2016,Terres Dorees,Red,Unknown,14.99,3.8,,2.7073833121145063,8
Terrescure Bernardeschi Governo 2017,Toscana,Italy,2017,Terrescure,Red,Unknown,8.08,4.0,,2.089391872533004,7
Terroir Al Limit Soc Lda Arbossar 2014,Priorat,Spain,2014,Terroir Al Limit Soc Lda,Red,Unknown,50.23,4.0,,3.916612457761953,10
Terroir Al Limit Soc Lda Les Manyes 2016,Priorat,Spain,2016,Terroir Al Limit Soc Lda,Red,Unknown,166.6,4.6,,5.115595729732743,8
The Freaky Wines Tempranillo 2019,Castilla,Spain,2019,The Freaky Wines,Red,Tempranillo,3.41,3.6,,1.2267122912954254,5
The Kings Series The Kings Wrath Pinot Noir 2016,Marlborough,New Zealand,2016,The Kings Series,Red,Pinot Noir,39.68,3.8,,3.680847282416672,8
The Kings Series The Kings Wrath Pinot Noir 2017,Marlborough,New Zealand,2017,The Kings Series,Red,Pinot Noir,20.01,3.5,,2.996232148595642,7
The Ned Pinot Noir 2017,Marlborough,New Zealand,2017,The Ned,Red,Pinot Noir,13.05,3.6,,2.5687881337687024,7
The Prisoner The Prisoner 2017,Napa Valley,United States,2017,The Prisoner,Red,Unknown,51.41,4.3,,3.939832706067413,7
The Prisoner Thorn Merlot 2016,Napa Valley,United States,2016,The Prisoner,Red,Merlot,40.65,4.3,,3.7049988359938193,8
The Prisoner Wine Company Unshackled Cabernet Sauvignon 2019,California,United States,2019,The Prisoner,Red,Cabernet Sauvignon,21.35,4.3,14.5,3.061051739674633,5
Thelema Merlot Reserve 2013,Stellenbosch,South Africa,2013,Thelema,Red,Merlot,27.21,4.2,,3.303584552795155,11
Theresa Eccher Er Etna Rosso 2014,Etna,Italy,2014,Theresa Eccher,Red,Unknown,16.28,3.9,,2.7899373605743945,10
Thornclarke Shotfire Shiraz 2016,Barossa,Australia,2016,Thornclarke,Red,Shiraz,18.74,3.9,,2.930660276810276,8
Three Bridges Durif 2017,Unknown,Australia,2017,Three Bridges,Red,Unknown,21.31,4.0,,3.0591764461105257,7
Thunevincalvet Cabanon Cotes Du Roussillon Villages 2014,Cotes Du Roussillon Villages,France,2014,Thunevincalvet,Red,Unknown,10.45,3.7,,2.34660197841082,10
Thymiopoulos Ghi Kai Uranos Xinomavro 2016,Unknown,Greece,2016,Thymiopoulos,Red,Xinomavro,18.33,4.1,,2.908539061851614,8
Thymiopoulos Ghi Kai Uranos Xinomavro 2017,Unknown,Greece,2017,Thymiopoulos,Red,Xinomavro,21.35,4.2,,3.061051739674633,7
Tianna Negre Randemar Negre 2017,Binissalemmallorca,Spain,2017,Tianna Negre,Red,Unknown,7.94,3.4,,2.0719132752590443,7
Tianna Negre Ses Nines Negre 2017,Binissalemmallorca,Spain,2017,Tianna Negre,Red,Unknown,12.25,3.7,,2.505525936990736,7
Tianna Negre Ses Nines Seleccio 079 2016,Binissalemmallorca,Spain,2016,Tianna Negre,Red,Unknown,16.74,4.0,,2.817801065061329,8
Tianna Negre Tianna Bocchoris Negre 2017,Binissalemmallorca,Spain,2017,Tianna Negre,Red,Unknown,15.32,4.0,,2.729159164312445,7
Tianna Negre Tinto 2015,Binissalemmallorca,Spain,2015,Tianna Negre,Red,Unknown,32.16,4.2,,3.470723444310765,9
Tiberio Toscana Rosso 2015,Toscana,Italy,2015,Tiberio,Red,Unknown,6.04,3.8,,1.7984040119467235,9
Tierras Y Vinas Gran Dominio Reserva 2012,Rioja,Spain,2012,Tierras Y Vinas,Red,Unknown,7.17,3.5,,1.969905654611529,12
Tinazzi Ca De Rocchi Amarone Della Valpolicella La Bastia 2016,Amarone Della Valpolicella,Italy,2016,Tinazzi,Red,Unknown,33.45,4.3,,3.5100517865742376,8
Tinazzi Ca De Rocchi Corve Corvina Della Provincia Di Verona 2017,Verona,Italy,2017,Tinazzi,Red,Corvina,8.08,4.3,,2.089391872533004,7
Tinazzi Ca De Rocchi Valpolicella Ripasso Superiore Montere 2017,Valpolicella Ripasso,Italy,2017,Tinazzi,Red,Unknown,13.35,4.2,,2.5915163848462583,7
Tinazzi Collezione Di Famiglia Valpolicella Ripasso Selezione Di Famiglia 2017,Valpolicella Ripasso,Italy,2017,Tinazzi,Red,Unknown,15.86,4.2,,2.763800216206702,7
Tinto Pesquera Millenium Reserva 1996,Ribera Del Duero,Spain,1996,Tinto Pesquera,Red,Unknown,326.03,4.4,,5.786989401672586,28
Tinto Pesquera Mxi Seleccion De Barricas 2016,Ribera Del Duero,Spain,2016,Tinto Pesquera,Red,Unknown,30.14,3.9,,3.4058531931983493,8
Tinto Pesquera Reserva 2015,Ribera Del Duero,Spain,2015,Tinto Pesquera,Red,Unknown,25.03,4.2,,3.2200751054436827,9
Tipici Dellaretino Villa Albergotti Riserva Chianti 2013,Chianti,Italy,2013,Tipici Dellaretino,Red,Chianti,8.29,3.4,,2.115049969147204,11
Todays Special Appassimento 2017,Puglia,Italy,2017,Todays Special,Red,Unknown,5.7,3.7,,1.7404661748405046,7
Tokara Cabernet Sauvignon 2016,Stellenbosch,South Africa,2016,Tokara,Red,Cabernet Sauvignon,11.68,3.8,,2.457877977400081,8
Tokara Directors Reserve Red 2017,Stellenbosch,South Africa,2017,Tokara,Red,Unknown,28.38,4.1,,3.3456846717318967,7
Tokara Shiraz 2016,Stellenbosch,South Africa,2016,Tokara,Red,Shiraz,11.68,3.7,,2.457877977400081,8
Tomas Cusine Llebre 2016,Costers Del Segre,Spain,2016,Tomas Cusine,Red,Unknown,6.6,3.6,,1.88706964903238,8
Tommasi De Bvris Amarone Della Valpolicella Classico Riserva 2008,Amarone Della Valpolicella Classico,Italy,2008,Tommasi,Red,Unknown,208.46,4.6,,5.339747176311176,16
Tommasi Graticcio Appassionato 2017,Veneto,Italy,2017,Tommasi,Red,Unknown,8.82,3.8,,2.1770218700187,7
Tommasi Graticcio Appassionato 2018,Veneto,Italy,2018,Tommasi,Red,Unknown,8.79,3.7,,2.173614711697085,6
Tommasi Poggio Al Tufo Alicante 2015,Maremma Toscana,Italy,2015,Tommasi,Red,Unknown,17.01,3.9,,2.833801406407771,9
Tommasi Rafael Valpolicella Classico Superiore 2017,Valpolicella Classico,Italy,2017,Tommasi,Red,Unknown,10.46,3.9,,2.347558458636777,7
Torbreck Cuvee Juveniles 2015,Barossa,Australia,2015,Torbreck,Red,Unknown,23.02,3.7,,3.1363634032937364,9
Torbreck Cuvee Juveniles 2017,Barossa,Australia,2017,Torbreck,Red,Unknown,20.72,3.9,,3.031099417391282,7
Torbreck Descendant 2016,Barossa,Australia,2016,Torbreck,Red,Unknown,117.74,4.3,,4.768478803600115,8
Torbreck Les Amis 2013,Barossa Valley,Australia,2013,Torbreck,Red,Unknown,174.5,4.6,,5.161924741642482,11
Torbreck Old Vines Grenache Shiraz Mourvedre 2017,Barossa Valley,Australia,2017,Torbreck,Red,Grenache,14.89,4.0,,2.700689846695917,7
Torbreck Runrig 2015,Barossa Valley,Australia,2015,Torbreck,Red,Unknown,206.79,4.4,,5.33170378556567,9
Torbreck The Factor 2016,Barossa Valley,Australia,2016,Torbreck,Red,Unknown,117.74,4.3,,4.768478803600115,8
Torbreck The Struie 2016,Barossa Valley,Australia,2016,Torbreck,Red,Unknown,53.5,4.2,,3.979681653901961,8
Tormaresca Aglianico Castel Del Monte Bocca Di Lupo 2014,Unknown,Italy,2014,Tormaresca,Red,Aglianico,45.38,4.2,,3.815071479351696,10
Tormaresca Fichimori 2018,Salento,Italy,2018,Tormaresca,Red,Unknown,10.55,3.6,,2.356125859922076,6
Tormaresca Negroamaro Salento Masseria Maime 2015,Salento,Italy,2015,Tormaresca,Red,Negroamaro,19.32,4.1,,2.961140828784372,9
Tormaresca Negroamaro Salento Morgicchio 2012,Salento,Italy,2012,Tormaresca,Red,Negroamaro,12.98,3.7,,2.563409711275944,12
Tormaresca Neprica Cabernet Sauvignon 2017,Puglia,Italy,2017,Tormaresca,Red,Cabernet Sauvignon,7.03,3.6,,1.9501867058225733,7
Tormaresca Neprica Primitivo 2017,Puglia,Italy,2017,Tormaresca,Red,Primitivo,6.66,3.8,,1.896119484552298,7
Tormaresca Paiara Puglia Rosso 2017,Puglia,Italy,2017,Tormaresca,Red,Unknown,4.02,3.6,,1.3912819026309295,7
Torre Alle Tolfe Chianti Colli Senesi 2015,Chianti Colli Senesi,Italy,2015,Torre Alle Tolfe,Red,Chianti,11.57,3.6,,2.448415541205585,9
Torre De Barreda Tempranillo 2017,Castilla,Spain,2017,Torre De Barreda,Red,Tempranillo,6.32,3.9,,1.843719208158766,7
Torre De Ona Rioja Reserva 2012,Rioja,Spain,2012,Torre De Ona,Red,Rioja,16.65,3.9,,2.8124102164264526,12
Torre Dorti Valpolicella Superiore 2017,Valpolicella,Italy,2017,Torre Dorti,Red,Unknown,18.42,4.0,,2.913437030827161,7
Torre Oria To Tempranillo 2017,Utielrequena,Spain,2017,Torre Oria,Red,Tempranillo,3.97,3.6,,1.378766094699099,7
Torre Raone Lucanto Montepulciano Dabruzzo 2016,Montepulciano Dabruzzo,Italy,2016,Torre Raone,Red,Montepulciano,5.54,3.5,,1.7119945007591926,8
Torres Atrium Merlot 2018,Penedes,Spain,2018,Torres,Red,Merlot,8.79,3.8,,2.173614711697085,6
Torres Bellaterra 2017,Penedes,Spain,2017,Torres,Red,Unknown,10.88,3.4,,2.3869262414277967,7
Torres Grans Muralles 2015,Unknown,Spain,2015,Torres,Red,Unknown,72.27,4.4,,4.28040910529489,9
Torres Mas La Plana Cabernet Sauvignon 2013,Penedes,Spain,2013,Torres,Red,Cabernet Sauvignon,52.78,4.3,,3.966132331075178,11
Torres Mas La Plana Cabernet Sauvignon 2015,Penedes,Spain,2015,Torres,Red,Cabernet Sauvignon,54.56,4.3,,3.999301013535207,9
Torres Purgatori Costers Del Segre 2016,Costers Del Segre,Spain,2016,Torres,Red,Unknown,30.13,4.1,,3.40552135314221,8
Torres San Valentin Garnacha 2018,Catalunya,Spain,2018,Torres,Red,Garnacha,6.16,4.0,,1.8180767775454283,6
Torres Vinyarets 2018,Penedes,Spain,2018,Torres,Red,Unknown,13.35,3.6,,2.5915163848462583,6
Torrevento Castel Del Monte Bolonero 2018,Unknown,Italy,2018,Torrevento,Red,Unknown,4.98,3.5,,1.6054298910365616,6
Torrevento Ghenos Primitivo Di Manduria 2017,Primitivo Di Manduria,Italy,2017,Torrevento,Red,Primitivo,6.61,4.0,,1.888583653863595,7
Torrevento Primitivo Puglia Infinitum 2018,Puglia,Italy,2018,Torrevento,Red,Primitivo,4.98,3.7,,1.6054298910365616,6
Trambusti Badiolo Chianti 2017,Chianti,Italy,2017,Trambusti,Red,Chianti,9.63,3.8,,2.2648832258100344,7
Tramin Merlot 2016,Sudtirol Alto Adige,Italy,2016,Tramin,Red,Merlot,7.2,3.7,,1.9740810260220096,8
Tramin Rungg Cabernet Merlot 2017,Sudtirol Alto Adige,Italy,2017,Tramin,Red,Merlot,10.45,4.0,,2.34660197841082,7
